Neighborhood,Neighborhood Latitude,Neighborhood Longitude,From Center,Venue,Venue Latitude,Venue Longitude,Venue Category
Stationsgebied,53.21136510000001,6.564903200000001,0.8808128391418212,Station Groningen,53.211121691085374,6.5661100725921395,Train Station
Stationsgebied,53.21136510000001,6.564903200000001,0.8808128391418212,Toko Semarang,53.214560015422904,6.563390598211687,Asian Restaurant
Stationsgebied,53.21136510000001,6.564903200000001,0.8808128391418212,Ariola Delicatessen,53.2151653263172,6.565087996343437,Deli / Bodega
Stationsgebied,53.21136510000001,6.564903200000001,0.8808128391418212,Doppio Espresso,53.21456800926814,6.565207020091293,Coffee Shop
Stationsgebied,53.21136510000001,6.564903200000001,0.8808128391418212,Wadapartja,53.215081,6.567786,Restaurant
Stationsgebied,53.21136510000001,6.564903200000001,0.8808128391418212,Chaplin's Pub,53.2145548417887,6.566000179084043,Gastropub
Stationsgebied,53.21136510000001,6.564903200000001,0.8808128391418212,Proeflokaal MOUT,53.214996105459576,6.567728050291834,Beer Bar
Stationsgebied,53.21136510000001,6.564903200000001,0.8808128391418212,Warung Jawa,53.214566584522075,6.564390190698291,Javanese Restaurant
Stationsgebied,53.21136510000001,6.564903200000001,0.8808128391418212,Satéhuis,53.2142,6.56886,Indonesian Restaurant
Stationsgebied,53.21136510000001,6.564903200000001,0.8808128391418212,Houdt van Eten,53.21458566000149,6.569038772879481,French Restaurant
Stationsgebied,53.21136510000001,6.564903200000001,0.8808128391418212,Pathé Groningen,53.214226969592666,6.566121001427607,Multiplex
Stationsgebied,53.21136510000001,6.564903200000001,0.8808128391418212,Café De Klikspaan,53.20867326526922,6.567529537499226,Bar
Stationsgebied,53.21136510000001,6.564903200000001,0.8808128391418212,Frietwinkel,53.2149842730752,6.56514746617161,Friterie
Stationsgebied,53.21136510000001,6.564903200000001,0.8808128391418212,Toscana,53.21534721145666,6.565010965280684,Ice Cream Shop
Stationsgebied,53.21136510000001,6.564903200000001,0.8808128391418212,Grand Café Groningen,53.21471599757426,6.567011532454025,Café
Stationsgebied,53.21136510000001,6.564903200000001,0.8808128391418212,Stadsbalkon,53.21189115559784,6.569880889844322,Plaza
Stationsgebied,53.21136510000001,6.564903200000001,0.8808128391418212,Da Carlo,53.214999728483285,6.568252090770065,Pizza Place
Stationsgebied,53.21136510000001,6.564903200000001,0.8808128391418212,Kruising onder Emmaviaduct,53.20740034162604,6.561738673668071,Intersection
De Hoogte,53.2335157,6.561356599999999,1.6667065830373855,Cafetaria Koning,53.22920503903597,6.560928786560074,Diner
De Hoogte,53.2335157,6.561356599999999,1.6667065830373855,Alldro Drogisterij,53.232278,6.567888,Cosmetics Shop
De Hoogte,53.2335157,6.561356599999999,1.6667065830373855,Go4fitness,53.229416629854825,6.561748985336385,Gym
De Hoogte,53.2335157,6.561356599999999,1.6667065830373855,Sabangplein,53.229244952492806,6.562953146409476,Plaza
Korrewegwijk,53.23147420000001,6.5706682,1.3911397062129522,Lidl,53.228506891843416,6.575863896376613,Supermarket
Korrewegwijk,53.23147420000001,6.5706682,1.3911397062129522,Cafetaria Snackpoint De Kapteyn,53.227443606404854,6.57063113727245,Snack Place
Korrewegwijk,53.23147420000001,6.5706682,1.3911397062129522,Albert Heijn,53.23188853115364,6.569550681392091,Supermarket
Korrewegwijk,53.23147420000001,6.5706682,1.3911397062129522,Action,53.22828650455801,6.575816128983424,Discount Store
Korrewegwijk,53.23147420000001,6.5706682,1.3911397062129522,Cafetaria de Korre,53.230696,6.569615006446838,Snack Place
Korrewegwijk,53.23147420000001,6.5706682,1.3911397062129522,Cafetaria 'De Hunze',53.2329459835522,6.574628171822106,Snack Place
Korrewegwijk,53.23147420000001,6.5706682,1.3911397062129522,Vieronsfeest,53.22921953783634,6.573723911379747,Event Service
Korrewegwijk,53.23147420000001,6.5706682,1.3911397062129522,Jan Venema schoenmaker,53.22902845766991,6.567878641210339,Shoe Store
Korrewegwijk,53.23147420000001,6.5706682,1.3911397062129522,Borneoplein,53.22888058467762,6.566767990507434,Plaza
Korrewegwijk,53.23147420000001,6.5706682,1.3911397062129522,Bushalte Korreweg/Molukkenstraat,53.23288078250466,6.576148366012325,Bus Stop
Korrewegwijk,53.23147420000001,6.5706682,1.3911397062129522,Basketbalveldje,53.23401593402077,6.575150102379184,Basketball Court
Korrewegwijk,53.23147420000001,6.5706682,1.3911397062129522,Bushalte Oliemuldersweg,53.23188765443922,6.577334596725667,Bus Stop
Korrewegwijk,53.23147420000001,6.5706682,1.3911397062129522,Bushalte Oosterhamriklaan/Surinamestraat,53.23494198164266,6.574115111257336,Bus Stop
Korrewegwijk,53.23147420000001,6.5706682,1.3911397062129522,Stee In Stad,53.23381673,6.565152,Bed & Breakfast
Korrewegwijk,53.23147420000001,6.5706682,1.3911397062129522,Wielewaalplein,53.228314503259526,6.575764246404427,Plaza
Korrewegwijk,53.23147420000001,6.5706682,1.3911397062129522,The Corner,53.228697206129695,6.576476097106934,Snack Place
Indische buurt,53.23066329999999,6.5637007,1.3211388001361482,Eetcafé De Padang,53.22853138137973,6.5633308128078225,Moroccan Restaurant
Indische buurt,53.23066329999999,6.5637007,1.3211388001361482,Cafetaria Koning,53.22920503903597,6.560928786560074,Diner
Indische buurt,53.23066329999999,6.5637007,1.3211388001361482,Amazing Oriental 東方行,53.22799805278457,6.565022336379796,Grocery Store
Indische buurt,53.23066329999999,6.5637007,1.3211388001361482,Buurman & Buurman,53.22737414609002,6.561464309561415,Pizza Place
Indische buurt,53.23066329999999,6.5637007,1.3211388001361482,Jumbo,53.22691196660815,6.562621798315641,Supermarket
Indische buurt,53.23066329999999,6.5637007,1.3211388001361482,Albert Heijn,53.23188853115364,6.569550681392091,Supermarket
Indische buurt,53.23066329999999,6.5637007,1.3211388001361482,Go4fitness,53.229416629854825,6.561748985336385,Gym
Indische buurt,53.23066329999999,6.5637007,1.3211388001361482,Tabakspeciaalzaak Jan Hoogma,53.232163,6.563094,Smoke Shop
Indische buurt,53.23066329999999,6.5637007,1.3211388001361482,Cafetaria De Wending,53.228751749207454,6.560911628008072,Snack Place
Indische buurt,53.23066329999999,6.5637007,1.3211388001361482,Borneoplein,53.22888058467762,6.566767990507434,Plaza
Indische buurt,53.23066329999999,6.5637007,1.3211388001361482,Jan Venema schoenmaker,53.22902845766991,6.567878641210339,Shoe Store
Indische buurt,53.23066329999999,6.5637007,1.3211388001361482,Stee In Stad,53.23381673,6.565152,Bed & Breakfast
Indische buurt,53.23066329999999,6.5637007,1.3211388001361482,Cafetaria de Korre,53.230696,6.569615006446838,Snack Place
Indische buurt,53.23066329999999,6.5637007,1.3211388001361482,ALDI,53.2270205325597,6.562592475944416,Supermarket
Indische buurt,53.23066329999999,6.5637007,1.3211388001361482,DA Drogisterij Jantina,53.226835066666666,6.562844,Pharmacy
Indische buurt,53.23066329999999,6.5637007,1.3211388001361482,Bushalte Noorderplantsoen,53.22698549288171,6.561530017806669,Bus Stop
Professorenbuurt,53.230838299999995,6.573988099999999,1.3683075256699992,Lidl,53.228506891843416,6.575863896376613,Supermarket
Professorenbuurt,53.230838299999995,6.573988099999999,1.3683075256699992,Cafetaria Snackpoint De Kapteyn,53.227443606404854,6.57063113727245,Snack Place
Professorenbuurt,53.230838299999995,6.573988099999999,1.3683075256699992,Action,53.22828650455801,6.575816128983424,Discount Store
Professorenbuurt,53.230838299999995,6.573988099999999,1.3683075256699992,Albert Heijn,53.23188853115364,6.569550681392091,Supermarket
Professorenbuurt,53.230838299999995,6.573988099999999,1.3683075256699992,Vieronsfeest,53.22921953783634,6.573723911379747,Event Service
Professorenbuurt,53.230838299999995,6.573988099999999,1.3683075256699992,Cafetaria 'De Hunze',53.2329459835522,6.574628171822106,Snack Place
Professorenbuurt,53.230838299999995,6.573988099999999,1.3683075256699992,Bushalte Oliemuldersweg,53.23188765443922,6.577334596725667,Bus Stop
Professorenbuurt,53.230838299999995,6.573988099999999,1.3683075256699992,Bushalte Korreweg/Molukkenstraat,53.23288078250466,6.576148366012325,Bus Stop
Professorenbuurt,53.230838299999995,6.573988099999999,1.3683075256699992,The Corner,53.228697206129695,6.576476097106934,Snack Place
Professorenbuurt,53.230838299999995,6.573988099999999,1.3683075256699992,Cafetaria de Korre,53.230696,6.569615006446838,Snack Place
Professorenbuurt,53.230838299999995,6.573988099999999,1.3683075256699992,Wielewaalplein,53.228314503259526,6.575764246404427,Plaza
Professorenbuurt,53.230838299999995,6.573988099999999,1.3683075256699992,Basketbalveldje,53.23401593402077,6.575150102379184,Basketball Court
Professorenbuurt,53.230838299999995,6.573988099999999,1.3683075256699992,Bushalte Oliemuldersbrug,53.231546285443095,6.580005791953795,Bus Stop
Professorenbuurt,53.230838299999995,6.573988099999999,1.3683075256699992,Jan Venema schoenmaker,53.22902845766991,6.567878641210339,Shoe Store
Professorenbuurt,53.230838299999995,6.573988099999999,1.3683075256699992,Bushalte Oosterhamriklaan/Surinamestraat,53.23494198164266,6.574115111257336,Bus Stop
Noorderplantsoenbuurt,53.2265144,6.5535692999999995,1.268868176006394,Noorderplantsoen,53.223407913752894,6.5554235978050786,Park
Noorderplantsoenbuurt,53.2265144,6.5535692999999995,1.268868176006394,Anat,53.223598,6.553378,Vegetarian / Vegan Restaurant
Noorderplantsoenbuurt,53.2265144,6.5535692999999995,1.268868176006394,Het Curry Huis,53.224207,6.552923,Indian Restaurant
Noorderplantsoenbuurt,53.2265144,6.5535692999999995,1.268868176006394,Zondag,53.22452116167341,6.555635501482429,Gastropub
Noorderplantsoenbuurt,53.2265144,6.5535692999999995,1.268868176006394,De Kleine Moghul,53.22409744888742,6.559298639153468,Indian Restaurant
Noorderplantsoenbuurt,53.2265144,6.5535692999999995,1.268868176006394,Eetcafé Fortuna,53.22367594931638,6.558497932297634,Greek Restaurant
Noorderplantsoenbuurt,53.2265144,6.5535692999999995,1.268868176006394,Eetcafé Lambik,53.22269669379431,6.5555704740322405,Café
Noorderplantsoenbuurt,53.2265144,6.5535692999999995,1.268868176006394,Cafe De Bres,53.22372570617574,6.553440885000527,Bar
Noorderplantsoenbuurt,53.2265144,6.5535692999999995,1.268868176006394,CopyRight,53.22476,6.55256,Print Shop
Oosterparkwijk,53.226026600000004,6.5842054,1.3274032796073945,Jumbo,53.222301,6.582396,Supermarket
Oosterparkwijk,53.226026600000004,6.5842054,1.3274032796073945,Cafetaria Family,53.22585657146927,6.585467052939391,Snack Place
Oosterparkwijk,53.226026600000004,6.5842054,1.3274032796073945,Cruyff Court FC Groningen Veld,53.22462192179299,6.58955991268158,Soccer Field
Oranjewijk,53.2213824,6.5478948,1.3636217516861018,Kroewa Thai,53.220385,6.548009,Thai Restaurant
Oranjewijk,53.2213824,6.5478948,1.3636217516861018,"Restaurant ""De Markies""",53.221802589984314,6.550908327501831,Restaurant
Oranjewijk,53.2213824,6.5478948,1.3636217516861018,Anat,53.223598,6.553378,Vegetarian / Vegan Restaurant
Oranjewijk,53.2213824,6.5478948,1.3636217516861018,Het Curry Huis,53.224207,6.552923,Indian Restaurant
Oranjewijk,53.2213824,6.5478948,1.3636217516861018,Warme Bakker Rob Van Dijk,53.21716389483858,6.550149788896871,Bakery
Oranjewijk,53.2213824,6.5478948,1.3636217516861018,Cafe De Bres,53.22372570617574,6.553440885000527,Bar
Oranjewijk,53.2213824,6.5478948,1.3636217516861018,Jumbo,53.2195346,6.54751067,Supermarket
Oranjewijk,53.2213824,6.5478948,1.3636217516861018,Eetcounter De 4 Sprong,53.221089896381216,6.547875834262956,Burger Joint
Oranjewijk,53.2213824,6.5478948,1.3636217516861018,Bushalte Nassauplein,53.221426293609866,6.547422409057617,Bus Stop
Oranjewijk,53.2213824,6.5478948,1.3636217516861018,Eenzame Henk,53.22217071108468,6.547442610167664,Cafeteria
Oranjewijk,53.2213824,6.5478948,1.3636217516861018,Nassauplein,53.220745620062225,6.5469933817452235,Plaza
Oranjewijk,53.2213824,6.5478948,1.3636217516861018,Bushalte Stadhouderslaan,53.22326193982782,6.547826761992337,Bus Stop
Oranjewijk,53.2213824,6.5478948,1.3636217516861018,Bushalte Regentessestraat,53.21949531610628,6.548341020334814,Bus Stop
Oranjewijk,53.2213824,6.5478948,1.3636217516861018,Noorderzon Bar Op Zuid,53.22204328008413,6.553201674912733,Bar
Oranjewijk,53.2213824,6.5478948,1.3636217516861018,Bushalte Jan van Goyenstraat,53.21778395023891,6.544665098190308,Bus Stop
Oranjewijk,53.2213824,6.5478948,1.3636217516861018,Cafetaria Kerklaan,53.2238422256151,6.553330306467017,Snack Place
Oranjewijk,53.2213824,6.5478948,1.3636217516861018,Eetcounter De Grote Beer,53.22525940430381,6.544878786879605,Snack Place
Schildersbuurt,53.2170089,6.552060099999999,1.0861384396715337,Café De Koffer,53.21624758430439,6.555468152985574,Beer Garden
Schildersbuurt,53.2170089,6.552060099999999,1.0861384396715337,Tebrugge,53.21610939541672,6.556640645946086,Sandwich Place
Schildersbuurt,53.2170089,6.552060099999999,1.0861384396715337,Pernikkel,53.21635430944172,6.557246696775336,Deli / Bodega
Schildersbuurt,53.2170089,6.552060099999999,1.0861384396715337,Warme Bakker Rob Van Dijk,53.21716389483858,6.550149788896871,Bakery
Schildersbuurt,53.2170089,6.552060099999999,1.0861384396715337,Tante Truus,53.216254449700195,6.555503420484844,Bar
Schildersbuurt,53.2170089,6.552060099999999,1.0861384396715337,De Pijp Wine & Dine,53.2168472720711,6.559539627578334,Restaurant
Schildersbuurt,53.2170089,6.552060099999999,1.0861384396715337,Kroewa Thai,53.220385,6.548009,Thai Restaurant
Schildersbuurt,53.2170089,6.552060099999999,1.0861384396715337,Hasret,53.21647531510687,6.557630655478388,Doner Restaurant
Schildersbuurt,53.2170089,6.552060099999999,1.0861384396715337,Ozan Döner Kebab,53.216464321739835,6.558034955052744,Falafel Restaurant
Schildersbuurt,53.2170089,6.552060099999999,1.0861384396715337,Societeit De Sleutel,53.21888748226609,6.557663235519338,Diner
Schildersbuurt,53.2170089,6.552060099999999,1.0861384396715337,Noorderhaven,53.21961676696773,6.5581831864446105,Harbor / Marina
Schildersbuurt,53.2170089,6.552060099999999,1.0861384396715337,Kaldi koffie & thee,53.21529416027271,6.55743847117785,Coffee Shop
Schildersbuurt,53.2170089,6.552060099999999,1.0861384396715337,Lunch & LavAzza,53.21650640452223,6.558265591874628,Sandwich Place
Schildersbuurt,53.2170089,6.552060099999999,1.0861384396715337,Primark,53.2147536,6.556725,Clothing Store
Schildersbuurt,53.2170089,6.552060099999999,1.0861384396715337,Spices,53.217154,6.556921,Indian Restaurant
Schildersbuurt,53.2170089,6.552060099999999,1.0861384396715337,Pizzeria Napoli,53.21666465687787,6.558528288684561,Pizza Place
Schildersbuurt,53.2170089,6.552060099999999,1.0861384396715337,Fresh today,53.215426,6.558092,Mediterranean Restaurant
Schildersbuurt,53.2170089,6.552060099999999,1.0861384396715337,Kruidvat,53.21591044207832,6.557566225477859,Drugstore
Schildersbuurt,53.2170089,6.552060099999999,1.0861384396715337,Jumbo,53.2195346,6.54751067,Supermarket
Schildersbuurt,53.2170089,6.552060099999999,1.0861384396715337,McDonald's,53.21592234,6.55733504,Fast Food Restaurant
Schildersbuurt,53.2170089,6.552060099999999,1.0861384396715337,Amac,53.21583292892879,6.557744574552729,Electronics Store
Schildersbuurt,53.2170089,6.552060099999999,1.0861384396715337,HEMA,53.215305,6.5572097,Department Store
Schildersbuurt,53.2170089,6.552060099999999,1.0861384396715337,MediaMarkt,53.214882270117094,6.557701407121934,Electronics Store
Schildersbuurt,53.2170089,6.552060099999999,1.0861384396715337,Pizzeria Rossini,53.21680490136242,6.547138094902039,Pizza Place
Schildersbuurt,53.2170089,6.552060099999999,1.0861384396715337,Basic-Fit,53.21527630257436,6.557162584165561,Gym / Fitness Center
Schildersbuurt,53.2170089,6.552060099999999,1.0861384396715337,De Omhelzing,53.215724,6.5450063,Indonesian Restaurant
Schildersbuurt,53.2170089,6.552060099999999,1.0861384396715337,Bushalte Jan van Goyenstraat,53.21778395023891,6.544665098190308,Bus Stop
Kostverloren,53.2163221,6.543488,1.660795602495316,Warme Bakker Rob Van Dijk,53.21716389483858,6.550149788896871,Bakery
Kostverloren,53.2163221,6.543488,1.660795602495316,Fit For Free Groningen Atoomweg,53.214170724792645,6.537929438396627,Gym
Kostverloren,53.2163221,6.543488,1.660795602495316,McDonald's,53.21369052,6.54066802,Fast Food Restaurant
Kostverloren,53.2163221,6.543488,1.660795602495316,Jumbo,53.2195346,6.54751067,Supermarket
Kostverloren,53.2163221,6.543488,1.660795602495316,Buurman & Buurman,53.216522,6.547544,Pizza Place
Kostverloren,53.2163221,6.543488,1.660795602495316,Jysk,53.21373166423316,6.539299353355002,Furniture / Home Store
Kostverloren,53.2163221,6.543488,1.660795602495316,Bushalte Regentessestraat,53.21949531610628,6.548341020334814,Bus Stop
Woonschepenhaven,53.2206674,6.598899614427433,2.0644113469026224,Stuur Autoverhuur,53.22065475795366,6.602995164277088,Rental Car Location
Woonschepenhaven,53.2206674,6.598899614427433,2.0644113469026224,Damster Marina,53.222824703205376,6.5934341356099955,Harbor / Marina
Woonschepenhaven,53.2206674,6.598899614427433,2.0644113469026224,Nissan Boerhof,53.221639,6.606159,Auto Garage
Beijum,53.2484754,6.594274900000001,3.7082346695470574,Albert Heijn,53.246419792494564,6.589317931883886,Supermarket
Beijum,53.2484754,6.594274900000001,3.7082346695470574,Blokker,53.24641964694502,6.589198397946718,Furniture / Home Store
Beijum,53.2484754,6.594274900000001,3.7082346695470574,Hong Kong Garden,53.24899335528596,6.600572880259633,Chinese Restaurant
Beijum,53.2484754,6.594274900000001,3.7082346695470574,Pizzeria Ancona,53.248897440438206,6.600619304386177,Pizza Place
Beijum,53.2484754,6.594274900000001,3.7082346695470574,Döner Express,53.2490611679445,6.601543238897813,Mediterranean Restaurant
Drielanden,53.2426468,6.6181342999999995,4.243539390595603,Speeltuintje voor Mooiland,53.24213877777077,6.621357287613966,Playground
Drielanden,53.2426468,6.6181342999999995,4.243539390595603,Bushalte Mooiland,53.24176544733524,6.621348313119818,Bus Stop
Drielanden,53.2426468,6.6181342999999995,4.243539390595603,Speeltuintje Zonland,53.24058218394854,6.615290173970138,Playground
Engelbert,53.2080674,6.6476823000000005,5.444441918760772,VV Engelbert,53.2082420177924,6.650621605781313,Soccer Field
Engelbert,53.2080674,6.6476823000000005,5.444441918760772,Café Restaurant De Engelstede,53.20762364268175,6.650184746450492,Music Venue
Engelbert,53.2080674,6.6476823000000005,5.444441918760772,Natuurbad Engelbert,53.20748340839115,6.645262284509984,Campground
Engelbert,53.2080674,6.6476823000000005,5.444441918760772,Harry's Cafe,53.20762685314365,6.647725919671192,Café
De Hunze,53.2424802,6.5784497,2.694803464214356,Sevinga Stoffering,53.24667,6.57856,Furniture / Home Store
Van Starkenborgh,53.239269900000004,6.5741897,2.284036512969503,PLUS,53.2368658,6.5679662,Supermarket
Van Starkenborgh,53.239269900000004,6.5741897,2.284036512969503,Surinamestraat,53.23619158022016,6.573848309314533,Playground
Lewenborg,53.236073,6.6189100000000005,3.880392696413253,Action,53.237929063166476,6.623032331712946,Discount Store
Lewenborg,53.236073,6.6189100000000005,3.880392696413253,HEMA,53.237830840323404,6.623675149609443,Department Store
Lewenborg,53.236073,6.6189100000000005,3.880392696413253,Kruidvat,53.237541395188785,6.62505293915725,Drugstore
Lewenborg,53.236073,6.6189100000000005,3.880392696413253,Rob Sports Groningen,53.235993476557205,6.619721632552837,Pool Hall
Lewenborg,53.236073,6.6189100000000005,3.880392696413253,Smulcorner,53.235411955851866,6.615587832968218,Snack Place
Lewenborg,53.236073,6.6189100000000005,3.880392696413253,Winkelcentrum Lewenborg,53.238027794854446,6.623641058798742,Shopping Mall
Lewenborg,53.236073,6.6189100000000005,3.880392696413253,Het Dok,53.23751268690521,6.62311661448506,Diner
Lewenborg,53.236073,6.6189100000000005,3.880392696413253,La Scala,53.2377745887219,6.6233168532657025,Pizza Place
Lewenborg,53.236073,6.6189100000000005,3.880392696413253,ALDI,53.238199354365406,6.623939765486834,Supermarket
Lewenborg,53.236073,6.6189100000000005,3.880392696413253,Coop,53.2379027,6.624329200000001,Supermarket
Lewenborg,53.236073,6.6189100000000005,3.880392696413253,Bakker Teun Meindertsma Leeuwenborg,53.2381154351615,6.624197710798328,Bakery
Lewenborg,53.236073,6.6189100000000005,3.880392696413253,Bushalte Winkelcentrum Lewenborg,53.238071696113934,6.6251418318746875,Bus Stop
Noorderhoogebrug,53.243721799999996,6.568620200000001,2.7419957845565004,Van Starkenborghkanaal,53.241974850126326,6.570187538171075,River
Noorderhoogebrug,53.243721799999996,6.568620200000001,2.7419957845565004,Garagesale Noorderhoogebrug,53.245874,6.568553,Flea Market
Noorderhoogebrug,53.243721799999996,6.568620200000001,2.7419957845565004,Paviljoen van Starkenborgh,53.240990153778036,6.565729269265304,Food
Oosterhoogebrug,53.22888149999999,6.6016977,2.494294856353982,Albert Heijn,53.227245441146515,6.599443032498382,Supermarket
Oosterhoogebrug,53.22888149999999,6.6016977,2.494294856353982,Baas Onderhoudsbedrijf Groningen,53.22855149999999,6.6018269,Construction & Landscaping
Oosterhoogebrug,53.22888149999999,6.6016977,2.494294856353982,Etos,53.22719038134277,6.599493383410146,Drugstore
Oosterhoogebrug,53.22888149999999,6.6016977,2.494294856353982,Gall & Gall,53.227142,6.599516,Liquor Store
Oosterhoogebrug,53.22888149999999,6.6016977,2.494294856353982,Cafetaria De Oostersluis,53.226578,6.596912,Snack Place
Oosterhoogebrug,53.22888149999999,6.6016977,2.494294856353982,Cafe Jan Westerhoff,53.226059540325714,6.597636413457427,Bar
Oosterhoogebrug,53.22888149999999,6.6016977,2.494294856353982,Chinees Restaurant Nieuw Sin Guang,53.226214694639914,6.59705322397027,Chinese Restaurant
Oosterhoogebrug,53.22888149999999,6.6016977,2.494294856353982,dijkmansport gym,53.23195141062815,6.597738932641288,Martial Arts School
Oosterhoogebrug,53.22888149999999,6.6016977,2.494294856353982,Tonika Music,53.22519036534259,6.599607467651367,Music Store
Oosterhoogebrug,53.22888149999999,6.6016977,2.494294856353982,Muziek Organisatie Noord,53.23319273574031,6.6031694412231445,Music Venue
Oosterhoogebrug,53.22888149999999,6.6016977,2.494294856353982,Bristol,53.228560486858164,6.609145782137601,Shoe Store
Ruischerbrug,53.232220299999994,6.630242999999999,4.393575165514266,Shufu State,53.23576821734295,6.631545550845874,Restaurant
Ruischerbrug,53.232220299999994,6.630242999999999,4.393575165514266,Bushalte Ruischerbrug,53.23410766025396,6.632998970353294,Bus Stop
Ruischerbrug,53.232220299999994,6.630242999999999,4.393575165514266,Vishandel Tamminga,53.231468,6.636101603507996,Seafood Restaurant
Meerstad,53.223811,6.657326998047696,5.96981567602776,Woldmeer,53.223029981210765,6.651239969103626,Lake
Noorddijk,53.242107499999996,6.6289646,4.798634631825586,"Bevrijdingsbos, Groningen",53.24261576043839,6.6310054063797,Park
Noorddijk,53.242107499999996,6.6289646,4.798634631825586,Bol ICT,53.239006416807996,6.631905977128289,Diner
Noorddijk,53.242107499999996,6.6289646,4.798634631825586,Gents,53.24154352545679,6.622581947545841,Men's Store
Noorddijk,53.242107499999996,6.6289646,4.798634631825586,Café Lewenborg,53.23924604860422,6.62360203486834,Bar
Ulgersmaborg,53.2326412,6.5963229000000005,2.414885682201251,Fit For Free,53.23516418516174,6.591880248478986,Gym
Ulgersmaborg,53.2326412,6.5963229000000005,2.414885682201251,Indoor Soccer Centre,53.23124315849672,6.589204326576564,Soccer Field
Ulgersmaborg,53.2326412,6.5963229000000005,2.414885682201251,Bushalte Beneluxweg,53.23587097055818,6.5936076604177964,Bus Stop
Ruischerwaard,53.22946139999999,6.6190561,3.5895689008875813,Albert Heijn,53.23107411725109,6.618922600440991,Supermarket
Ruischerwaard,53.22946139999999,6.6190561,3.5895689008875813,Villa De Waerd,53.230270791103905,6.618292375458629,Harbor / Marina
Ruischerwaard,53.22946139999999,6.6190561,3.5895689008875813,Bushalte Ruischerwaard,53.23077126642687,6.61971178857408,Bus Stop
Ruischerwaard,53.22946139999999,6.6190561,3.5895689008875813,Speelplaats Ruischerwaard,53.23114607941261,6.623879278244542,Playground
Ruischerwaard,53.22946139999999,6.6190561,3.5895689008875813,Speeltuin Klinkerstraat,53.233552124572796,6.619576591470625,Playground
Badstratenbuurt,53.21221920000001,6.5569348,1.0597500876464423,Café De Koffer,53.21624758430439,6.555468152985574,Beer Garden
Badstratenbuurt,53.21221920000001,6.5569348,1.0597500876464423,Tebrugge,53.21610939541672,6.556640645946086,Sandwich Place
Badstratenbuurt,53.21221920000001,6.5569348,1.0597500876464423,Pernikkel,53.21635430944172,6.557246696775336,Deli / Bodega
Badstratenbuurt,53.21221920000001,6.5569348,1.0597500876464423,Asgard Hotel,53.21392071846173,6.561999037731664,Hotel
Badstratenbuurt,53.21221920000001,6.5569348,1.0597500876464423,Ozan Döner Kebab,53.216464321739835,6.558034955052744,Falafel Restaurant
Badstratenbuurt,53.21221920000001,6.5569348,1.0597500876464423,Hasret,53.21647531510687,6.557630655478388,Doner Restaurant
Badstratenbuurt,53.21221920000001,6.5569348,1.0597500876464423,Tante Truus,53.216254449700195,6.555503420484844,Bar
Badstratenbuurt,53.21221920000001,6.5569348,1.0597500876464423,Kaldi koffie & thee,53.21529416027271,6.55743847117785,Coffee Shop
Badstratenbuurt,53.21221920000001,6.5569348,1.0597500876464423,Usva,53.215428719170355,6.56218022394914,Theater
Badstratenbuurt,53.21221920000001,6.5569348,1.0597500876464423,Primark,53.2147536,6.556725,Clothing Store
Badstratenbuurt,53.21221920000001,6.5569348,1.0597500876464423,Cafeteria De Zeeheld,53.21270223183558,6.555557296804491,Fast Food Restaurant
Badstratenbuurt,53.21221920000001,6.5569348,1.0597500876464423,La Cubanita,53.21473600146969,6.562607458229614,Latin American Restaurant
Badstratenbuurt,53.21221920000001,6.5569348,1.0597500876464423,KPN Borg,53.21110040630833,6.561784808889839,Office
Badstratenbuurt,53.21221920000001,6.5569348,1.0597500876464423,Lunch & LavAzza,53.21650640452223,6.558265591874628,Sandwich Place
Badstratenbuurt,53.21221920000001,6.5569348,1.0597500876464423,Kale Jonker,53.21473412977467,6.5621999547465135,Bar
Badstratenbuurt,53.21221920000001,6.5569348,1.0597500876464423,Fresh today,53.215426,6.558092,Mediterranean Restaurant
Badstratenbuurt,53.21221920000001,6.5569348,1.0597500876464423,MediaMarkt,53.214882270117094,6.557701407121934,Electronics Store
Badstratenbuurt,53.21221920000001,6.5569348,1.0597500876464423,Kruidvat,53.21591044207832,6.557566225477859,Drugstore
Badstratenbuurt,53.21221920000001,6.5569348,1.0597500876464423,Noordelijk Scheepvaartmuseum,53.21624134817189,6.560034281429337,History Museum
Badstratenbuurt,53.21221920000001,6.5569348,1.0597500876464423,HEMA,53.215305,6.5572097,Department Store
Badstratenbuurt,53.21221920000001,6.5569348,1.0597500876464423,Amac,53.21583292892879,6.557744574552729,Electronics Store
Badstratenbuurt,53.21221920000001,6.5569348,1.0597500876464423,McDonald's,53.21592234,6.55733504,Fast Food Restaurant
Badstratenbuurt,53.21221920000001,6.5569348,1.0597500876464423,Bushalte Paterswoldseweg,53.21008030296158,6.556101773372829,Bus Stop
Badstratenbuurt,53.21221920000001,6.5569348,1.0597500876464423,BURGER KING®,53.21084713152075,6.563793711977903,Fast Food Restaurant
Badstratenbuurt,53.21221920000001,6.5569348,1.0597500876464423,Basic-Fit,53.21527630257436,6.557162584165561,Gym / Fitness Center
Coendersborg,53.1969608,6.5897592000000005,2.8530004101017825,Poiesz,53.19703465152265,6.5899018216352845,Grocery Store
Coendersborg,53.1969608,6.5897592000000005,2.8530004101017825,Tennispark Vorenkamp,53.19707718347892,6.587333270940139,Tennis Court
